branch,subdomain,node_index,z,abs_residual,relative_residual,term_scale,radial_abs_residual,radial_relative_residual,radial_term_scale,real_residual,imag_residual
up,outer,95,1.5827639946873161e-02,1.2430780077907022e-09,1.0267999721752956e-10,1.2106330750644815e+01,1.2430008283430141e-09,1.6015357552219184e-13,7.7613055112264819e+03,5.2994852950405402e-10,1.1244543074440116e-09
up,outer,96,1.6117398025995922e-02,1.4447220627892932e-10,1.1932707287384675e-11,1.2107244634389559e+01,1.4401565111854327e-10,1.9230390604522624e-14,7.4889613050643657e+03,1.1701306590339300e-10,-8.4735829464221979e-11
up,outer,97,1.6408391145022190e-02,3.6295853130626514e-10,2.9976338223345701e-11,1.2108167735563896e+01,3.6325973617260679e-10,5.0244991787578508e-14,7.2297700377455594e+03,-1.0409451078885468e-10,3.4771141521616755e-10
up,outer,98,1.6700569443779057e-02,8.6722507814783261e-10,7.1617632936918939e-11,1.2109099988150788e+01,8.6741116111708323e-10,1.2421824868140466e-13,6.9829607994379476e+03,-3.4370284396345596e-10,7.9620832149629450e-10
up,outer,99,1.6993882859019170e-02,6.1489925970751910e-10,5.0775983830604041e-11,1.2110041269882846e+01,6.1513833757115831e-10,9.1161107832910314e-14,6.7478155124951827e+03,2.1579094067192273e-10,5.7579108148075875e-10
up,outer,100,1.7288281132998809e-02,2.4428294784857769e-10,2.0170350871527185e-11,1.2110991494620539e+01,2.4431343748102320e-10,3.7450335748261740e-14,6.5236648109987382e+03,-7.7893247407700983e-13,2.4428170597445842e-10
up,outer,101,1.7583713822089283e-02,1.0350540709770850e-09,8.5457256942993602e-11,1.2111950558716664e+01,1.0350097049567591e-09,1.6402990278659395e-13,6.3098842794738866e+03,2.1311130637968745e-10,-1.0128773375583933e-09
up,outer,102,1.7880130305420218e-02,7.9267663587811953e-10,6.5440599265079203e-11,1.2112918353134830e+01,7.9316741065343702e-10,1.2990199276984976e-13,6.1058910163041865e+03,-7.9122131069198076e-10,-4.8011317144158738e-11
up,outer,103,1.8177479793553147e-02,5.9660664971316614e-11,4.9249779843537062e-12,1.2113894754627161e+01,5.9592727449272592e-11,1.0081426340801123e-14,5.9111404909136145e+03,-5.3740123462375777e-11,-2.5911273127121603e-11
up,outer,104,1.8475711337184054e-02,1.0580666688321756e-09,8.7336127042689136e-11,1.2114879657017557e+01,1.0577983491965678e-09,1.8476427946608687e-13,5.7251236670490989e+03,2.9874236417981592e-10,-1.0150162932376361e-09
up,outer,105,1.8774773835873209e-02,3.5641054646120154e-10,2.9416827661468151e-11,1.2115872947375916e+01,3.5607465768957548e-10,6.4188078178327026e-14,5.5473643672635044e+03,-2.4011903576592886e-10,-2.6338436986961256e-10
up,outer,106,1.9074616046801059e-02,2.1409517209345623e-10,1.7669174701918623e-11,1.2116874483685336e+01,2.1392978397384231e-10,3.9783001706889136e-14,5.3774168563252624e+03,-1.9434320819300410e-10,-8.9819041093619489e-11
up,outer,107,1.9375186593548352e-02,1.7761263254740436e-10,1.4657066413938905e-11,1.2117884133928349e+01,1.7784570081419234e-10,3.4103614908128212e-14,5.2148636234983060e+03,-6.5759842016177572e-11,-1.6499057675645190e-10
up,outer,108,1.9676433974899238e-02,9.8035848694143577e-11,8.0894993983590803e-12,1.2118901784457726e+01,9.7633900301413609e-11,1.9297855980040028e-14,5.0593133456067535e+03,-9.6817664996251551e-11,-1.5406731446176991e-11
up,outer,109,1.9978306573665752e-02,1.2801300131698717e-10,1.0562192183303242e-11,1.2119927293062387e+01,1.2759983978950767e-10,2.5985635670246620e-14,4.9103990146220913e+03,-1.2366641044536664e-10,-3.3074876171212964e-11
up,outer,110,2.0280752665532149e-02,8.6685895226866186e-10,7.1517348154440200e-11,1.2120960503131329e+01,8.6677084089121899e-10,1.8179771905847601e-13,4.7677762151263214e+03,4.5127546144385633e-10,-7.4013167816744385e-10
up,outer,111,2.0583720427917562e-02,7.3469950182441488e-10,6.0608762967917478e-11,1.2122001272544027e+01,7.3454414617045993e-10,1.5861042299989897e-13,4.6311215384056304e+03,3.2873348487783005e-10,-6.5705224594481138e-10
up,outer,112,2.0887157948855612e-02,2.5961873875002396e-10,2.1415299798063819e-11,1.2123049464546668e+01,2.5964046712016896e-10,5.7696200427930585e-14,4.5001311211903940e+03,2.7420732351401966e-11,2.5816659920963048e-10
up,outer,113,2.1191013235889164e-02,7.7680622999558791e-11,6.4071223016065851e-12,1.2124104916817398e+01,7.7626889813130771e-11,1.7745238852732211e-14,4.3745192982386179e+03,-6.7402083914203104e-11,-3.8616554398629432e-11
up,outer,114,2.1495234224979058e-02,5.3218922850238917e-10,4.3891288928790597e-11,1.2125167464683372e+01,5.3213537878670997e-10,1.2509008165288436e-13,4.2540173589729193e+03,-2.0818013979351235e-11,5.3178189629576877e-10
up,outer,115,2.1799768789424939e-02,1.4536612543090270e-10,1.1987735855772396e-11,1.2126236945812019e+01,1.4537839674805929e-10,3.5129365538221903e-14,4.1383723992932019e+03,-9.4670937755836349e-12,1.4505752155002938e-10
up,outer,116,2.2104564748796938e-02,5.8599178703232393e-11,4.8320001094125727e-12,1.2127313198748315e+01,5.8607694367476013e-11,1.4552434922743452e-14,4.0273462605134391e+03,-3.8456349216176022e-11,-4.4215076044906709e-11
up,outer,117,2.2409569877876498e-02,4.7904734164824325e-10,3.9497996230418061e-11,1.2128396054666716e+01,4.7923700385855950e-10,1.2223205693155924e-13,3.9207145481229709e+03,1.9394086336887995e-10,-4.3803344285109347e-10
up,outer,118,2.2714731915604944e-02,8.8946861568380955e-11,7.3331109355515698e-12,1.2129485337138256e+01,8.8617709556313615e-11,2.3208890100371425e-14,3.8182657237407238e+03,5.9189986245655746e-11,6.6393446296331149e-11
up,outer,119,2.3019998574038067e-02,7.7860437943312664e-11,6.4185251180504248e-12,1.2130580859510937e+01,7.7855446030814376e-11,2.0930007124184327e-14,3.7198002642270249e+03,-6.8705929834322887e-11,-3.6629810296062715e-11
up,outer,120,2.3325317547305477e-02,2.6089913380952334e-10,2.1505601979378833e-11,1.2131682436031916e+01,2.6084460758584072e-10,7.1954555020826047e-14,3.6251298824701730e+03,-1.0950884643534664e-10,2.3680407634785183e-10
up,outer,121,2.3630636520572894e-02,4.6726752279199295e-10,3.8512784549120582e-11,1.2132789884253198e+01,4.6731086334772414e-10,1.3222996815104517e-13,3.5340768048428999e+03,1.5861978397424537e-11,4.6699821787399287e-10
up,outer,122,2.3935903179006023e-02,2.3089288421676803e-10,1.9028739879160138e-11,1.2133903016333566e+01,2.3099015207608576e-10,6.7022183351496281e-14,3.4464731007741611e+03,1.4040590912145490e-10,-1.8329676665373995e-10
up,outer,123,2.4241065216734463e-02,5.5932705427028296e-10,4.6091970087124729e-11,1.2135021636372290e+01,5.5940008211370485e-10,1.6638115737618836e-13,3.3621600602819426e+03,-1.1539569300111907e-10,-5.4729387688468023e-10
up,outer,124,2.4546070345814026e-02,1.5525283398018016e-10,1.2792598229335276e-11,1.2136145542675056e+01,1.5531024914192425e-10,4.7336432603367239e-14,3.2809876156758883e+03,4.1595171751396265e-11,-1.4957701743867347e-10
up,outer,125,2.4850866305186025e-02,1.1791756595309195e-10,9.7153249419130872e-12,1.2137274528449510e+01,1.1772759226086738e-10,3.6757551161734338e-14,3.2028138039681266e+03,-9.3270280387969251e-11,-7.2147121610299791e-11
up,outer,126,2.5155400869631903e-02,9.5839728610322096e-11,7.8955762220367075e-12,1.2138408384030484e+01,9.5851978030593173e-11,3.0648072665370077e-14,3.1275042668147421e+03,2.1955770534987096e-11,-9.3290930536227279e-11
up,outer,127,2.5459621858721797e-02,1.6930079783461765e-10,1.3946220499659234e-11,1.2139546900090558e+01,1.6915988551012380e-10,5.5372721032645712e-14,3.0549317851003452e+03,-9.9789509988568170e-11,1.3676554333486024e-10
up,outer,128,2.5763477145755356e-02,5.8094805602928624e-10,4.7851321668176234e-11,1.2140689865535077e+01,5.8089124123645985e-10,1.9460500563569398e-13,2.9849758455026822e+03,8.1952222785730555e-11,5.7513865892033778e-10
up,outer,129,2.6066914666693402e-02,1.1607029009611936e-09,9.5595328381385427e-11,1.2141837060598544e+01,1.1606663738697385e-09,3.9782605914822006e-13,2.9175222366147291e+03,1.6108536726733291e-10,-1.1494706297909829e-09
up,outer,130,2.6369882429078815e-02,1.5128512070017338e-09,1.2458640116255734e-10,1.2142988262641939e+01,1.5129032267086102e-09,5.3038493416712223e-13,2.8524626723878628e+03,3.4356428812998274e-10,-1.4733235742525608e-09
up,outer,131,2.6672328520945213e-02,7.2290165819047335e-10,5.9526772981800093e-11,1.2144143248139716e+01,7.2297549830340328e-10,2.5915938595787728e-13,2.7896944408600843e+03,2.6405277964158813e-10,-6.7295091721319977e-10
up,outer,132,2.6974201119711723e-02,9.2908924226081326e-11,7.6497830903068018e-12,1.2145301785590254e+01,9.3079480936597958e-11,3.4106040897759031e-14,2.7291200762828448e+03,9.2596152967416856e-11,-7.6171291496507365e-12
up,outer,133,2.7275448501062616e-02,5.7225809203959404e-10,4.7113144134359210e-11,1.2146463636721098e+01,5.7226898880767941e-10,2.1428102533443235e-13,2.6706470529274752e+03,1.7543300145916874e-11,-5.7198912273292990e-10
up,outer,134,2.7576019047809902e-02,2.2723465067409278e-10,1.8706091437311628e-11,1.2147628564503059e+01,2.2720231722597369e-10,8.6911255338152283e-14,2.6141874989836497e+03,1.0691270091456317e-10,-2.0051249549624117e-10
up,outer,135,2.7875861258737755e-02,3.7099173179053917e-10,3.0537324165169607e-11,1.2148796331463991e+01,3.7099613226284814e-10,1.4493973122201615e-13,2.5596579290916634e+03,-2.0635937403312710e-11,-3.7041736344889387e-10
up,outer,136,2.8174923757426921e-02,2.5057503983649814e-10,2.0623516598352902e-11,1.2149966696587057e+01,2.5045591098743699e-10,9.9903474090015582e-14,2.5069789941616027e+03,-1.6228351995550838e-10,-1.9092383229946108e-10
up,outer,137,2.8473155301057818e-02,6.6651520756564163e-10,5.4852074759108635e-11,1.2151139414374867e+01,6.6655826684125808e-10,2.7139163085008155e-13,2.4560752472483910e+03,1.2055423326273740e-10,-6.5552208106112175e-10
up,outer,138,2.8770504789190746e-02,6.6835308326868613e-10,5.4998008624324601e-11,1.2152314238030172e+01,6.6836983331299040e-10,2.7769196751929957e-13,2.4068749243405418e+03,-1.0255529758751436e-10,6.6043792656955702e-10
up,outer,139,2.9066921272521685e-02,2.3932692493880470e-10,1.9692031421735193e-11,1.2153490912808834e+01,2.3945423785210793e-10,1.0149334523274228e-13,2.3593097390079793e+03,-7.3012706991448795e-11,2.2791779574760085e-10
up,outer,140,2.9362353961612159e-02,2.2423978408994837e-10,1.8448859511101622e-11,1.2154669179144207e+01,2.2417199686126775e-10,9.6905102377833348e-14,2.3133146899450176e+03,2.5076829501813336e-11,-2.2283319633942256e-10
up,outer,141,2.9656752235591794e-02,7.4938205788123831e-10,6.1647859525749613e-11,1.2155848777981172e+01,7.4937075775448995e-10,3.3028982241996586e-13,2.2688278805081063e+03,9.6581409536611318e-11,-7.4313222242494703e-10
up,outer,142,2.9950065650831907e-02,2.2874938675144525e-10,1.8816223792053719e-11,1.2157029448600014e+01,2.2855115073460282e-10,1.0268314389717356e-13,2.2257903494216434e+03,-1.1404566180317488e-10,1.9829238251389825e-10
up,outer,143,3.0242243949588778e-02,1.2873632401209773e-10,1.0588426601420761e-11,1.2158210927657922e+01,1.2873238910765630e-10,5.8939463891616085e-14,2.1841459118865178e+03,2.2240875807710836e-11,1.2680057004388345e-10
up,outer,144,3.0533237068615045e-02,3.8548573682759746e-10,3.1702712338915839e-11,1.2159392947410510e+01,3.8551989915801497e-10,1.7982672096037336e-13,2.1438410103855931e+03,3.5464076120206300e-11,-3.8385095102455580e-10
up,outer,145,3.0822995147737807e-02,4.2459040373754498e-10,3.4915322285607792e-11,1.2160575241562713e+01,4.2458606404527049e-10,2.0172040424823976e-13,2.1048245745272716e+03,-1.2015899386597084e-10,4.0723313610158129e-10
up,outer,146,3.1111468538401892e-02,6.3759897819208102e-10,5.2426549061454917e-11,1.2161757537095973e+01,6.3760369398821136e-10,3.0846101693185935e-13,2.0670478893255458e+03,1.2108092306561957e-10,-6.2599669892193788e-10
up,outer,147,3.1398607812176862e-02,1.2066277041610466e-10,9.9205270083189136e-12,1.2162939561065880e+01,1.2066111964980076e-10,5.9425378455155379e-14,2.0304644713513464e+03,2.9793945088840701e-11,-1.1692657952977470e-10
up,outer,148,3.1684363769226363e-02,4.4324810323714668e-10,3.6438975070093529e-11,1.2164121037557191e+01,4.4325683146650822e-10,2.2218053968058709e-13,1.9950299522350001e+03,3.8236969146510091e-11,4.4159575995905698e-10
up,outer,149,3.1968687446738218e-02,3.3929028365669374e-10,2.7890001612128750e-11,1.2165301686793157e+01,3.3931635852850353e-10,1.7305861058268620e-13,1.9607019690382904e+03,-4.8975934419104306e-11,3.3573688273946800e-10
up,outer,150,3.2251530127314000e-02,4.0306288378442984e-10,3.3128961143163691e-11,1.2166481225977218e+01,4.0306651436658760e-10,2.0912012908356548e-13,1.9274400610451046e+03,-1.1322498494337196e-11,-4.0290382141705550e-10
up,outer,151,3.2532843347316466e-02,1.8323844980378588e-10,1.5059465768625026e-11,1.2167659372455688e+01,1.8321131249956644e-10,9.6670944383266897e-14,1.8952055725575296e+03,1.1351808382187301e-11,-1.8288648373498972e-10
up,outer,152,3.2812578905173570e-02,3.2730356345022460e-10,2.6896867350847122e-11,1.2168835841766388e+01,3.2733212541870616e-10,1.7561098480421872e-13,1.8639615613091341e+03,6.1907812209938129e-11,-3.2139546579657008e-10
up,outer,153,3.3090688869637570e-02,4.3884493899030394e-10,3.6059537047393553e-11,1.2170010347429695e+01,4.3888657769906042e-10,2.3934837160115597e-13,1.8336727121353047e+03,8.9229068578333681e-11,-4.2967784885661331e-10
up,outer,154,3.3367125587997731e-02,9.1106148459702568e-10,7.4853982099795648e-11,1.2171182601646958e+01,9.1107139644687646e-10,5.0494304865265769e-13,1.8043052555687086e+03,7.7633899309148546e-11,-9.0774776584368055e-10
up,outer,155,3.3641841694245507e-02,1.1726261025167328e-10,9.6335208849002106e-12,1.2172352315701442e+01,1.1729855380253529e-10,6.6052921258207987e-14,1.7758268910469924e+03,1.9327650591094425e-11,-1.1565881585795523e-10
up,outer,156,3.3914790117190320e-02,6.5197035902143730e-10,5.3556440690397665e-11,1.2173519199873404e+01,6.5197488840447907e-10,3.7293924283494734e-13,1.7482067144460452e+03,-5.3701931790328672e-11,6.4975491653740391e-10
up,outer,157,3.4185924088525034e-02,2.9138481920990375e-10,2.3933667937176879e-11,1.2174682960202979e+01,2.9137866784401402e-10,1.6926693592797621e-13,1.7214151496663051e+03,5.7549520704469614e-11,-2.8564517418061541e-10
up,outer,158,3.4455197150839459e-02,5.3193200026146741e-10,4.3687487348187187e-11,1.2175843303186440e+01,5.3195660557264976e-10,3.1376024048347765e-13,1.6954238840235150e+03,5.2357229662902682e-11,-5.2934900907075644e-10
up,outer,159,3.4722563165580603e-02,1.9896559460039428e-10,1.6339459281218858e-11,1.2176999934697488e+01,1.9895678191169727e-10,1.1912111732153299e-13,1.6702058072094053e+03,1.4723333663368976e-10,-1.3382694952213114e-10
up,outer,160,3.4987976320958222e-02,1.1404673314749554e-10,9.3648632327719200e-12,1.2178152559494311e+01,1.1406053744110854e-10,6.9306747840079178e-14,1.6457349536050347e+03,3.9493741610385769e-11,1.0699019448168201e-10
up,outer,161,3.5251391139794516e-02,3.2478834121701157e-10,2.6667240133208125e-11,1.2179300879829697e+01,3.2478226970072840e-10,2.0023735102918610e-13,1.6219864477401568e+03,3.4134473025915213e-11,-3.2298963503762934e-10
up,outer,162,3.5512762487316336e-02,2.0203438572626258e-10,1.6586782533929163e-11,1.2180444598763518e+01,2.0206965596044328e-10,1.2637754028155180e-13,1.5989364527135108e+03,-1.0787637449993781e-10,1.7082324443862262e-10
up,outer,163,3.5772045578888821e-02,3.3162151254895943e-10,2.7223186113785419e-11,1.2181583418005257e+01,3.3160779546201000e-10,2.1033601591861649e-13,1.5765621213930199e+03,-2.2496671192584472e-11,3.3085756356854290e-10
up,outer,164,3.6029195987689014e-02,2.2555528412951308e-10,1.8514366163951194e-11,1.2182717038873601e+01,2.2556212485895521e-10,1.4507081112234396e-13,1.5548415502325256e+03,5.4311222186242958e-11,2.1891888302150164e-10
up,outer,165,3.6284169652318204e-02,4.3699931070856133e-10,3.5867109676164878e-11,1.2183845162158821e+01,4.3699505028408925e-10,2.8491865425048812e-13,1.5337537355483300e+03,-3.7169378686030541e-11,-4.3541570349248104e-10
up,outer,166,3.6536922884351557e-02,2.0688371671669760e-10,1.6978602273882451e-11,1.2184967489045849e+01,2.0690510983615268e-10,1.3672638938941645e-13,1.5132785321117281e+03,-6.8638428274425678e-12,2.0676982348533102e-10
up,outer,167,3.6787412375823933e-02,4.4795114981585899e-10,3.6759237840158724e-11,1.2186083720334413e+01,4.4798014785767757e-10,2.9997399463782184e-13,1.4933966139249944e+03,7.1551653491042089e-11,-4.4219972128445306e-10
up,outer,168,3.7035595206650486e-02,2.4750992838323088e-10,2.0309017594963349e-11,1.2187193557044015e+01,2.4753307933247103e-10,1.6792270069324334e-13,1.4740894370479296e+03,-1.0010037243546321e-10,2.2636492680305764e-10
up,outer,169,3.7281428851980825e-02,4.1017598712642387e-10,3.3653265686549665e-11,1.2188296700440592e+01,4.1013899120808906e-10,2.8181676819987058e-13,1.4553392043627780e+03,-1.8890133901550143e-10,3.6408875914162309e-10
up,outer,170,3.7524871189485359e-02,1.1717221539054279e-10,9.6126375470971198e-12,1.2189392850448950e+01,1.1725671082832002e-10,8.1590952880584326e-14,1.4371288321627487e+03,9.7664987208645471e-11,6.4736993543590415e-11
up,outer,171,3.7765880506572799e-02,4.4290767780628732e-10,3.6332253994833127e-11,1.2190481709977972e+01,4.4290875869042526e-10,3.1203020914733096e-13,1.4194419184627650e+03,-6.7307048823295190e-11,4.3776360314495832e-10
up,outer,172,3.8004415507537401e-02,2.8318497536055059e-10,2.3227946722063079e-11,1.2191562980104788e+01,2.8315743484220639e-10,2.0192894828558203e-13,1.4022627129308144e+03,-4.0437875270527002e-11,2.8028290799397837e-10
up,outer,173,3.8240435320634723e-02,5.4725511720802587e-10,4.4884067801935189e-11,1.2192636363151355e+01,5.4724429767355173e-10,3.9495795450933083e-13,1.3855760883545470e+03,3.1303848402330914e-11,-5.4635906909794585e-10
up,outer,174,3.8473899505084813e-02,2.1567448695986255e-11,1.7687368011223237e-12,1.2193701562776877e+01,2.1661743400930964e-11,1.5818794579654686e-14,1.3693675135519602e+03,-9.8463459607955883e-12,1.9188650668411356e-11
up,outer,175,3.8704768058001549e-02,1.0586490968631401e-10,8.6811814735865345e-12,1.2194758283583845e+01,1.0589208926978818e-10,7.8228640549686019e-14,1.3536230276497267e+03,1.4180656648932199e-11,1.0491085777886155e-10
up,outer,176,3.8933001421246907e-02,6.5636334603126676e-10,5.3818774558966605e-11,1.2195806229517942e+01,6.5636123808665353e-10,4.9043331820817767e-13,1.3383292156509710e+03,1.4222045763290225e-10,-6.4076999262141499e-10
up,outer,177,3.9158560488209058e-02,3.5057731248004609e-10,2.8743278230761837e-11,1.2196845108114660e+01,3.5057816051083626e-10,2.6489253006795349e-13,1.3234731852230852e+03,5.1949555768260325e-12,3.5053882019298044e-10
up,outer,178,3.9381406610503031e-02,1.5871025990271491e-10,1.3011304408904736e-11,1.2197874626167078e+01,1.5872873637735744e-10,1.2125559786219936e-13,1.3090425446398306e+03,-6.1112892524306517e-11,1.4647238977261168e-10
up,outer,179,3.9601501604592984e-02,3.1221998528971879e-10,2.5594121294059066e-11,1.2198894492314203e+01,3.1215913722970361e-10,2.4104480237512508e-13,1.2950253818122455e+03,5.4716231545626215e-11,3.0738811496178187e-10
up,outer,180,3.9818807758334761e-02,4.9275078994595707e-10,4.0389725452837013e-11,1.2199904416813656e+01,4.9274882887429749e-10,3.8453635831703046e-13,1.2814102443547131e+03,4.3111292313824379e-11,-4.9086124054298352e-10
up,outer,181,4.0033287837437592e-02,1.2933179579254381e-10,1.0600181314877761e-11,1.2200904111991148e+01,1.2925165480207631e-10,1.0191852181640965e-13,1.2681861206239141e+03,-7.4273920347422973e-11,1.0587775101100760e-10
up,outer,182,4.0244905091844071e-02,9.3308157596339088e-11,7.6470229141780901e-12,1.2201893291484659e+01,9.3324053785805194e-11,7.4341512063617436e-14,1.2553424216868702e+03,-9.2072127699793782e-11,-1.5137224806949234e-11
up,outer,183,4.0453623262027075e-02,5.4390378854671266e-11,4.4571786315820084e-12,1.2202871670720143e+01,5.4422786925092544e-11,4.3788032764811707e-14,1.2428689641619840e+03,-4.5330850184654992e-11,3.0057067945676863e-11
up,outer,184,4.0659406585202611e-02,3.7173171254246835e-11,3.0460227599894793e-12,1.2203838967498466e+01,3.7216294057965478e-11,3.0238565119487208e-14,1.2307559538921864e+03,3.6219027776951407e-11,8.3681950258096549e-12
up,outer,185,4.0862219801457648e-02,2.2416437729794930e-11,1.8366910636508564e-12,1.2204794901782218e+01,2.2351831406695726e-11,1.8336293656388957e-14,1.2189939704040257e+03,-2.0884627360828745e-11,-8.1442630417427608e-12
up,outer,186,4.1062028159791659e-02,1.0384896062695453e-10,8.5082074067455584e-12,1.2205739195382096e+01,1.0371276102479896e-10,8.5885225367228568e-14,1.2075739521127564e+03,1.0165823738361723e-10,2.1218138357426142e-11
up,outer,187,4.1258797424071049e-02,3.1710391554218193e-10,2.5977918193019262e-11,1.2206671573374708e+01,3.1709210266153917e-10,2.6501922241136026e-13,1.1964871822367356e+03,-6.5734973020425969e-11,3.1021574198319968e-10
up,outer,188,4.1452493878895359e-02,2.4614395929687647e-10,2.0163187309444408e-11,1.2207591762121009e+01,2.4615628276532789e-10,2.0759976014359446e-13,1.1857252753811676e+03,-4.7196024866025255e-11,-2.4157686961956415e-10
up,outer,189,4.1643084335374211e-02,1.9814159280055112e-10,1.6229807188101909e-11,1.2208499491343861e+01,1.9814653725626153e-10,1.6859515134973885e-13,1.1752801647612059e+03,7.1081807107020722e-11,-1.8495260878381714e-10
up,outer,190,4.1830536136814055e-02,2.0815862066470938e-10,1.7049053559942246e-11,1.2209394494119621e+01,2.0816435628096215e-10,1.7865975381249960e-13,1.1651440900306352e+03,3.8762770770972566e-11,2.0451762505757642e-10
up,outer,191,4.2014817164313704e-02,1.6479399137591085e-10,1.3496335754857977e-11,1.2210276505353953e+01,1.6476486901267380e-10,1.4261533969277875e-13,1.1553095856841869e+03,4.0779823962111550e-11,1.5966861166560875e-10
up,outer,192,4.2195895842267787e-02,6.3321109846658454e-10,5.1855176954556381e-11,1.2211145263692826e+01,6.3324115866804532e-10,5.5267763301789759e-13,1.1457694700077338e+03,3.7186254076004843e-11,6.3211824663511607e-10
up,outer,193,4.2373741143777031e-02,5.1255400927170038e-10,4.1971338671738675e-11,1.2212000510167851e+01,5.1254419725332916e-10,4.5097809524033114e-13,1.1365168345486686e+03,-6.0270899382430798e-11,-5.0899806591786501e-10
up,outer,194,4.2548322595964569e-02,7.2626310189931524e-10,5.9467165996164604e-11,1.2212841989916862e+01,7.2629095481223579e-10,6.4413476434340575e-13,1.1275450340777297e+03,-1.5803980346618118e-10,7.0885930458786106e-10
up,outer,195,4.2719610285197322e-02,2.1648587874164210e-10,1.7724884369830681e-11,1.2213669450511066e+01,2.1661221317088786e-10,1.9360295205388786e-13,1.1188476770261000e+03,1.9608847878771485e-10,-9.1735730123332360e-11
up,outer,196,4.2887574862211536e-02,4.6198047929782469e-10,3.7822353409816579e-11,1.2214482644486109e+01,4.6198596153639190e-10,4.1604666449877620e-13,1.1104186163659313e+03,-1.8197798823393896e-10,4.2462922067443287e-10
up,outer,197,4.3052187547141615e-02,3.2304343600961561e-10,2.6445844953723014e-11,1.2215281325852965e+01,3.2304472521032025e-10,2.9307703004955863e-13,1.1022519409170147e+03,2.6138113895513015e-10,1.8983403737848903e-10
up,outer,198,4.3213420134451425e-02,1.6222265527833175e-10,1.3279452254073560e-11,1.2216065254390960e+01,1.6225297062321737e-10,1.4826532793800512e-13,1.0943419670650239e+03,1.6038637085102891e-10,2.4339308346554844e-11
up,outer,199,4.3371244997767157e-02,6.4874248933292361e-10,5.3102340515080142e-11,1.2216834192999309e+01,6.4869891052978959e-10,5.9695308817557327e-13,1.0866832308588328e+03,-5.7473137360375404e-11,6.4619165573986947e-10
up,outer,200,4.3525635094610972e-02,2.5630303523276910e-10,2.0978202668062325e-11,1.2217587907231463e+01,2.5634829693594126e-10,2.3751997443782608e-13,1.0792704804835003e+03,1.0526868265969824e-10,-2.3368729173967040e-10
up,outer,201,4.3676563971034567e-02,9.4028719636706794e-11,7.6957120262290503e-12,1.2218326168680910e+01,9.4070715762535385e-11,8.7744457180496221e-14,1.0720986690820325e+03,7.9920070561456669e-11,4.9539705671008960e-11
up,outer,202,4.3824005766151961e-02,1.3839769390683230e-10,1.1326388552564892e-11,1.2219048751907044e+01,1.3846650877042673e-10,1.2999561150861216e-13,1.0651629479142330e+03,1.3618617344945960e-10,2.4642399232277512e-11
up,outer,203,4.3967935216570594e-02,1.3630297089212427e-10,1.1154312506568276e-11,1.2219755436461151e+01,1.3640204119348566e-10,1.2886855799791279e-13,1.0584586598361323e+03,-1.2302425744792345e-10,-5.8681615122679887e-11
up,outer,204,4.4108327660720086e-02,1.8944619566387811e-10,1.5502396195905115e-11,1.2220446005238818e+01,1.8942464911311808e-10,1.8006464863559327e-13,1.0519813330848031e+03,-1.8254109335202884e-10,5.0681459029533471e-11
up,outer,205,4.4245159043077874e-02,3.2031768367523821e-10,2.6210173635918944e-11,1.2221120246081410e+01,3.2028914652447816e-10,3.0628380634422635e-13,1.0457266753584468e+03,1.4125767222594732e-10,-2.8748858849070302e-10
up,outer,206,4.4378405918290988e-02,3.6025361734989707e-10,2.9476367411692955e-11,1.2221777952428031e+01,3.6027463835271900e-10,3.4652102210067557e-13,1.0396905681758251e+03,-2.3756285827403190e-10,-2.7082569520331390e-10
up,outer,207,4.4508045455193344e-02,7.0198602872424861e-10,5.7434296212788969e-11,1.2222418920629806e+01,7.0198863204312295e-10,6.7899181645375102e-13,1.0338690614998573e+03,1.1191048088221578e-12,7.0198513668628948e-10
up,outer,208,4.4634055440717663e-02,3.0784878407078443e-10,2.5185936533762413e-11,1.2223042953280892e+01,3.0781513599241099e-10,2.9935582863623413e-13,1.0282583686267765e+03,-2.8884450387067773e-10,-1.0648815162994651e-10
up,outer,209,4.4756414283701626e-02,5.2013093367615727e-10,4.2551197046433102e-11,1.2223649856632125e+01,5.2006669277360472e-10,5.0844622482224822e-13,1.0228548613089201e+03,-2.7975399774504695e-10,4.3849046615918041e-10
up,outer,210,4.4875101018587389e-02,9.9849434423588793e-11,8.1681510652653483e-12,1.2224239442411085e+01,9.9889553439881645e-11,9.8156592408439035e-14,1.0176550651252398e+03,-9.9206864945244888e-11,1.1309619907251545e-11
up,outer,211,4.4990095309013940e-02,1.8809767471425835e-10,1.5386550074030607e-11,1.2224811527551539e+01,1.8807996154368703e-10,1.8572943389217240e-13,1.0126556550690789e+03,1.6100454303114020e-10,-9.7253649578021850e-11
up,outer,212,4.5101377451301598e-02,4.9708443251487007e-10,4.0660086184502522e-11,1.2225365934033174e+01,4.9715053812740155e-10,4.9327661423180455e-13,1.0078534513573687e+03,3.9508041282942941e-10,-3.0166935616193769e-10
up,outer,213,4.5208928377828181e-02,8.6606391700668844e-10,7.0838444660487813e-11,1.2225902490625412e+01,8.6609620051419301e-10,8.6329445136622721e-13,1.0032454154472230e+03,-8.4187501414589860e-10,2.0325641170160225e-10
up,outer,214,4.5312729660296078e-02,4.9344071263198941e-10,4.0358557224949607e-11,1.2226421025946513e+01,4.9343346136991711e-10,4.9401212432574364e-13,9.9882864624706053e+02,4.5292658512607886e-11,-4.9135762125729343e-10
